Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Bangladesh,BGD,GNI per capita (current LCU),NY.GNP.PCAP.CN,,,,,,,,,,,,,,855.7623614,1315.373916,2216.301608,1879.194316,1815.731812,2386.014752,2751.538331,3193.374795,3725.81873,4069.374629,4516.717889,4971.866984,5875.476572,6489.611613,7344.51417,7910.665728,8629.290115,9499.822305,9920.123526,10559.9088,10901.47047,11603.99212,12819.61792,15608.16907,16655.04843,18008.24722,19231.33913,20604.13498,21941.9263,23523.66624,25704.83775,27982.44284,30819.17407,34803.52991,39534.97226,45296.87465,50437.74557,56644.61095,64348.94043,73805.71958,82753.1179,90730.50639,101278.2095,135131.459,148259.0927,167853.4133,186299.5928,198541.2166,221640.3436,243768.0379,272360.3068
Bangladesh,BGD,GNI (constant LCU),NY.GNP.MKTP.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.17308E+13,2.28902E+13,2.46953E+13,2.66667E+13,2.75976E+13,2.98311E+13,3.15539E+13,3.33857E+13
Bangladesh,BGD,GNI (current LCU),NY.GNP.MKTP.CN,,,,,,,,,,,,,,63088764400,99757100200,1.72549E+11,1.50064E+11,1.48649E+11,2.00162E+11,2.36454E+11,2.81069E+11,3.36453E+11,3.77697E+11,4.30602E+11,4.86323E+11,5.89039E+11,6.66065E+11,7.70875E+11,8.4815E+11,9.44336E+11,1.0605E+12,1.12878E+12,1.22444E+12,1.28782E+12,1.39646E+12,1.57169E+12,1.94887E+12,2.11849E+12,2.33427E+12,2.54062E+12,2.77217E+12,3.00178E+12,3.26823E+12,3.62362E+12,3.99877E+12,4.46002E+12,5.09544E+12,5.85075E+12,6.77072E+12,7.60973E+12,8.62142E+12,9.88342E+12,1.14451E+13,1.29535E+13,1.43322E+13,1.6142E+13,2.17308E+13,2.40456E+13,2.74479E+13,3.07232E+13,3.3017E+13,3.716E+13,4.12906E+13,4.67008E+13
Bangladesh,BGD,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,7.583696177,6.811766218,11.92906624,8.182835463,7.88172289,7.772394348,6.649356972,7.419128255,10.87927883,8.989027325,7.150285769,3.791730082,-3.360132346,3.396169055,0.727387087,0.94243747,-2.978749352,6.182523531,1.623609908,1.515247545,2.050727766,14.83891441,14.78091523,12.04877734,6.77707755,14.51438871,15.21123785,14.09844684,13.77870765,15.28326332,15.90628946,14.57317901,13.86441069,12.29928361,13.10385112,13.12679002,16.42038736,17.14002501,18.63571085,18.72772139,20.01877816,20.63150235,20.83893873,20.18562231,21.18791319,21.05571375,21.43661324,20.7473838,19.18941205,20.33241358,20.81002385,20.62208367,21.22376263,22.03609438,22.08994233,22.15847014,27.27025947,27.06575103,26.4511813,26.88438158,27.07760245,25.3418178,25.22439417,25.75951408
Bangladesh,BGD,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,0.000599114,0.000854001,0.001050289,0.001020889,0.003965451,0.002760656,0.005780921,0.006319153,0.004245746,0.007750118,0.006261258,0.004927945,0.00355682,0.00967401,0.015034824,0.014993193,0.007659904,0.01015065,0.007747298,0.009787723,0.020320146,0.011371516,0.014044921,0.012315303,0.017204913,0.013196471,0.01780103,0.017330874,0.008010457,0.017950739,0.035323148,0.054371042,0.083750111,0.070842254,0.088665739,0.085431476,0.101110752,0.146631401,0.207602558,0.080921545,0.110401376,0.148237511,0.165239329,0.136547577,0.095958161,0.051618323,0.031494026,0.046039527,0.061302761,0.040160917,0.016478832,0.031577189,,
Bangladesh,BGD,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,3.110419719,2.434773841,-3.315593024,7.760333196,-1.318225165,-0.372470692,-4.72039173,6.313411169,-1.615764764,2.92079667,-7.117480256,-15.61251724,0.40936438,6.532698863,-6.570574215,3.01376174,0.149792974,4.492528204,2.307157782,-1.564968965,4.518544665,-0.629252595,1.134446241,2.14633009,0.828029751,1.755949338,1.474959677,0.260566561,0.752490666,3.540805414,1.526796288,3.4738382,2.779078567,1.981565712,3.185893833,2.629544607,2.57102378,3.209952444,2.700692492,3.38671359,3.340278822,2.242860585,3.226324776,3.81635685,5.201313687,5.440428815,5.913202756,4.960571702,4.070764216,4.650462974,5.501503282,5.505480202,5.023418397,5.099054602,5.604495397,6.1618156,5.68710307,6.441974947,6.972643998,2.586478166,6.07069417,6.008474629,4.490704094
Bangladesh,BGD,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,0.033033994,0.044029076,0.050951242,0.057261818,0.048154419,0.029782484,0.09890791,0.1408572,0.073972611,0.05779422,0.096208571,0.013190646,0,0.07509506,0.02916565,0.029308868,0.136235575,0.140821319,0.110148061,0.211599025,0.24391916,0.184237103,0.213532576,0.235350652,0.28761643,0.324387065,0.303754678,0.271240318,0.316799451,0.430095812,0.687350828,0.69948303,0.885287428,0.908071955,0.981489496,1.163325725,1.286890686,0.783588563,0.712400706,0.851690938,0.898444844,1.051225408,1.066324564,0.78131638,0.73705326,0.628140947,0.490629925,0.509162512,0.50178363,0.516998313,0.457007846,0.490054815,,
Bangladesh,BGD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,6.058160825,5.45303097,-0.45589429,10.95278855,1.606258229,2.566812001,-1.87586392,9.489454015,1.220857909,5.619852293,-5.479483027,-13.9737287,3.325680199,9.5919563,-4.088214092,5.661361201,2.67305605,7.073837733,4.801634601,0.819141869,7.233943695,2.134327836,3.8810464,4.803310015,3.342014654,4.173382559,3.772401853,2.416256856,2.836582129,5.622258162,3.485227816,5.44268555,4.711561725,3.890126441,5.121277897,4.522919217,4.489896498,5.177026873,4.670156369,5.293294719,5.077287775,3.83312394,4.7395674,5.23953291,6.535944939,6.671904986,7.058599354,6.013789757,5.045124799,5.571788185,6.464379125,6.521458779,6.013605658,6.061059359,6.552639878,7.113478213,6.590249998,7.31941263,7.881915151,3.448017551,6.938679124,7.099828776,5.77511237
Bangladesh,BGD,GDP (current US$),NY.GDP.MKTP.CD,4274894083,4817580375,5081413542,5319458563,5386054833,5906636792,6439687854,7253575688,7483685771,8471006438,8992722167,8751843188,6288245867,8086725729,12512460520,19448348073,10117113333,9651149302,13281767143,15565480322,18138049096,20249694002,18525399202,17609048822,18920840000,22278423077,21774033333,24298032258,26579005558,28781715189,31598340778,30957483950,31708874594,33166519418,33768660883,37939748769,46438484108,48244309133,49984559471,51270569884,53369787319,53991289844,54724081491,60158929188,65108544250,69476001239,71795736172,79611644975,91636997371,1.02475E+11,1.15276E+11,1.28607E+11,1.33311E+11,1.49999E+11,1.72887E+11,1.95147E+11,2.65225E+11,2.93732E+11,3.21363E+11,3.51232E+11,3.73979E+11,4.16272E+11,4.60132E+11,4.37415E+11
Bangladesh,BGD,Gross value added at basic prices (GVA) (constant 2015 US$),NY.GDP.FCST.KD,22108624634,23448000670,24726627409,24613900126,27309808560,27748474607,28460725784,27926841297,30576946060,30950247125,32689605297,30898383923,26580727581,27464717575,30099121282,28868604765,30502960754,31318321992,33533729270,35143896418,33997352039,36231349577,37203013660,38665618700,40670817910,41908535776,43713026501,45293284816,46292087271,47465372592,49995629537,51653307037,53849757130,56171559898,58454334551,61132506900,63729548777,66551001243,70097852547,73258090831,77616547449,81724257909,85018341854,89405941339,94419759906,1.00334E+11,1.07549E+11,1.15261E+11,1.22005E+11,1.28419E+11,1.36178E+11,1.45226E+11,1.54981E+11,1.64501E+11,1.74617E+11,1.8603E+11,1.99364E+11,2.12409E+11,2.2801E+11,2.46282E+11,2.55532E+11,2.73428E+11,2.93022E+11,3.11322E+11
Bangladesh,BGD,Discrepancy in expenditure estimate of GDP (current LCU),NY.GDP.DISC.CN,700,100,800,-100,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22065000000,29232000000,19226000000,1476000000,35546000000,37153000000,40168000000,40337000000,59196000000,68586474800,35828177000,15780000000,-7027000000,-5903000000,7431000000,44701000000,12537000000,19963000000,21619000000,22649000000,51919000000,20270000000,10520000000,29180000000,35726000000,33641305100,28622555400,18253015300,23893964900,25360532300,71234100300,79052999700,1.03962E+11,6292000000,1.03746E+11,1.08407E+11,1.11361E+11,4.73392E+11,17469000000,3.66358E+11,2.54712E+11,4.7368E+11,-2.3489E+11
Bangladesh,BGD,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,6.257481579,0.022223496,5.164059022,-8.743224624,7.931704957,6.296188834,14.79196345,-5.769584381,11.8277158,0.510309049,2.963254932,4.402019652,61.40578328,44.5427169,80.5697564,-17.63041929,-3.210155929,25.61888559,12.56450599,17.55506709,9.894690312,9.855812463,8.487755878,7.875566349,18.4951157,8.254404894,11.11963117,7.495835297,8.33797325,6.532735292,2.729531995,2.5821619,0.155518173,3.966216316,7.144938703,19.14321311,3.800232201,4.736212562,3.781037737,3.446659349,3.261160132,3.892867435,5.815816648,4.56213638,4.586360706,5.875935811,6.471260105,7.860966094,6.764354681,7.144663028,7.859450853,8.164573676,7.174953432,5.668788525,5.872777041,27.85073772,5.047597582,5.805538767,3.658137552,3.841063386,4.121174707,5.049021879,6.89712404
Bangladesh,BGD,"Adjusted net savings, excluding particulate emission damage (current US$)",NY.ADJ.SVNX.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5007456930,4741978395,4640786428,4542432146,5124279766,5622205267,7361382201,8276686244,9335259620,9867050085,10796894264,11096570579,12416285359,13618245910,15525834636,17054233039,19012704274,22195920703,26619557703,31265706418,34953270573,38199410056,42790130968,47251308475,51020877356,55550811137,77809439271,79517056624,87261496619,1.23909E+11,1.34411E+11,1.43714E+11,,
Bangladesh,BGD,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,,,,,,,,,,,,,,485.8936763,467.3811386,433.9643155,426.4516436,405.4890592,431.4851634,447.1879106,445.097122,485.7328461,462.3678885,460.6302698,459.2214773,489.2528853,496.6734166,503.284041,505.3455096,507.5815301,532.5182357,515.032331,521.8965632,527.7460552,544.937502,555.0060686,560.5463248,562.1167913,574.511719,588.768787,610.9048839,629.6676972,643.0951124,660.1735073,701.5409413,738.0263526,788.6674741,838.5303736,873.7033819,909.2644141,956.7917711,1001.610325,1052.723758,1102.053601,1137.237032,1194.180107,1265.33608,1311.671391,1419.811756,1610.013008,1663.218842,1771.811436,,
Bangladesh,BGD,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,,,,,,,,,,,,,,7461888332,11592061546,17871833574,9256479821,8655135497,12023371392,14263066735,16673013064,18980359303,17353230971,16725202921,17975463417,20954557856,20510705868,22982976923,25073441475,27150110325,29718966290,29167312911,29913967596,31412805715,32111483442,36047091061,43911753999,45788735835,47399899094,48699214592,50759755864,51157911892,52338565276,57605843840,62559964230,66741897884,69162037725,77464643919,90477993031,1.01404E+11,1.14093E+11,1.26961E+11,1.32382E+11,1.4863E+11,1.68853E+11,1.90332E+11,2.54207E+11,2.7768E+11,3.05778E+11,3.60627E+11,3.8346E+11,4.30455E+11,,
Bangladesh,BGD,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,,,,,,,,,,,,,,0.494222799,0.378011115,0.556095947,0.675238457,2.448037456,1.762573844,0.642436096,0.680348746,0.52579115,0.855190542,0.605602779,0.497304699,0.306326215,0.550563252,0.464841903,0.461315382,0.427691755,0.473938238,0.46589108,0.516139088,0.441659835,0.43234273,0.496535705,0.428134126,0.365634969,0.378209195,0.437725476,0.588788273,0.612299974,0.73715047,0.70093506,0.762644905,0.871723232,1.077387537,0.92073067,0.881301429,0.843648626,1.049267655,1.169091948,1.191139484,0.906559975,0.847423438,0.761525249,0.625475019,0.62447832,0.575874618,0.573818678,0.504155309,0.536223482,,
Bangladesh,BGD,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,,,,,,,,,,,130885.7025,213045.0131,183392.45,321949.3563,845017.0548,758971.0083,1190469.3,1605303.264,1334927.202,1991726.082,3154524.054,1219334.533,585980.1476,3861663.584,3733531.301,4537024.9,8096469.662,11081558.13,10690012.48,12285957.92,19338756.33,13442090.78,32197842.51,39340126.48,50863895.25,68424970.47,79317318.66,74018378.13,87994696.93,120749264,217161410.1,234163573.9,317011607.9,322112372,400720211.8,517016851.1,658376128.4,517307264.8,629402940.9,700779976.5,881615016.2,1172268733,1337680806,1157545057,1229560257,1173376785,1257211532,1495035556,1697737368,1846936436,1663475076,2036631102,,
Bangladesh,BGD,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,,,,,,,,,,,699218868.1,689022545.1,500278563.4,606093333.7,883460331.1,1459981077,780582277.4,718491685.1,981519623.4,1172845291,1360397981,1502135183,1332745625,1288023608,1380716298,1631389033,1569223828,1768366625,1985447402,2142637261,2362319686,2303927468,2397033336,2505942064,2562426845,2855543242,3533874912,3643209358,3821302943,3910895244,4017560654,4131248291,4149981382,4539592723,4847451716,5146589283,5890776070,6475152373,7336415574,8265761639,9216324272,10239745158,10536854475,11954555153,13991508305,15828451671,21718854720,24319557261,26528459996,2900436981,3955876572,5370739514,,
Bangladesh,BGD,Adjusted savings: carbon dioxide damage (current US$),NY.ADJ.DCO2.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139594740.4,138724215.5,158340024,176256835.4,198275505.9,253002187.3,267888198.7,314069225.9,329543635,356972761,401858883.7,500308358.8,552790265.9,601598819.2,673566182.3,761038893,880404056.5,978365939.8,1115913265,1235882095,1445487563,1623260769,1801752167,1958918345,2149204478,2510249885,2671101309,2968672007,3269466204,3700279184,3963991266,4527926059,,
Bangladesh,BGD,"Services, value added (constant LCU)",NV.SRV.TOTL.KN,1.25525E+12,1.26315E+12,1.27123E+12,1.32709E+12,1.34456E+12,1.41633E+12,1.46156E+12,1.54947E+12,1.54437E+12,1.66264E+12,1.64415E+12,1.53246E+12,1.4459E+12,1.57087E+12,1.55692E+12,1.64806E+12,1.70248E+12,1.82732E+12,1.89252E+12,1.85568E+12,2.02217E+12,2.09185E+12,2.16079E+12,2.24634E+12,2.33987E+12,2.42243E+12,2.5199E+12,2.6148E+12,2.69542E+12,2.78447E+12,2.87221E+12,2.96953E+12,3.09429E+12,3.21425E+12,3.34445E+12,3.49808E+12,3.63125E+12,3.77963E+12,3.95122E+12,4.12701E+12,4.34509E+12,4.57849E+12,4.79996E+12,5.03894E+12,5.30163E+12,5.6301E+12,6.0018E+12,6.39103E+12,6.7593E+12,7.10267E+12,7.49537E+12,7.96132E+12,8.48487E+12,8.95273E+12,9.45627E+12,1.00048E+13,1.06298E+13,1.13075E+13,1.20485E+13,1.28774E+13,1.33839E+13,1.41511E+13,1.50365E+13,1.58441E+13
Bangladesh,BGD,"Services, value added (current US$)",NV.SRV.TOTL.CD,1519804875,1696638417,1779387250,1864403146,1950836542,2153458208,2301386271,2614529104,2782577646,2998802104,3301175896,3613185333,2158502767,2527167254,3752576839,5141134554,3403026667,3317376923,4175784802,4959400670,8081528500,9252375815,8548503832,8061877218,7880047342,9895505313,9816696527,11053605138,12329647689,13579599636,14756643439,13731914902,14073602480,15271412447,15629412122,17121639794,23276919315,24090398126,24909118943,25738207155,26987139734,27308858414,28222531778,31523575130,34381127909,36738879509,37868371843,42101839682,48505406956,54643160138,61670449957,68220857710,70856764980,80084715500,92729038273,1.04821E+11,1.35816E+11,1.50931E+11,1.63542E+11,1.78599E+11,1.92642E+11,2.13554E+11,2.34842E+11,2.23571E+11
Bangladesh,BGD,Other manufacturing (% of value added in manufacturing),NV.MNF.OTHR.ZS.UN,,,,,,,,12.49776448,14.23268811,12.6454246,10.76513687,9.959045951,8.562076917,10.48463881,10.24622846,14.47538188,15.52769538,17.69549799,16.02366572,17.32735294,16.13123506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.23610806,,,,,,22.21840668,,,,,
Bangladesh,BGD,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,6.97381557,6.794117749,7.963861762,7.804592863,10.42302446,10.72302475,10.31508557,8.102828412,9.262345515,9.186404009,8.729082831,7.68383878,6.064102106,12.11033749,13.37272816,11.61104731,14.44920279,16.7290739,14.30971269,15.68645481,20.11667622,19.80597195,20.04288227,20.87162487,21.4305496,20.32166342,20.37901415,19.60081727,19.93620857,19.7867069,20.14562584,21.11950454,21.71789053,22.93425605,23.46999243,23.58082445,21.68391657,21.86267009,22.66074237,22.37586554,22.27938268,22.58381187,22.83925437,22.47414879,22.77972001,23.29984422,24.09532051,24.50054101,24.7270013,25.29557218,24.95647673,25.0452996,25.30995939,26.30707016,26.31104678,26.83139483,31.06915138,31.24829196,31.98281359,32.8525492,32.91156508,33.31609439,33.9200805,34.59427216
Bangladesh,BGD,"Industry (including construction), value added (current LCU)",NV.IND.TOTL.CN,1430991500,1571098000,1942448400,1992778000,2694671100,3040176600,3188444700,2821175000,3327191200,3735268200,3767914400,3227892100,2287953900,7620165000,13329167900,20043400600,21708357000,24977056000,28736810700,37162248400,56483000000,65534000000,74409000000,87325000000,1.01371E+11,1.17711E+11,1.3312E+11,1.47641E+11,1.65324E+11,1.82808E+11,2.09431E+11,2.33409E+11,2.59621E+11,2.87525E+11,3.17813E+11,3.5965E+11,4.1185E+11,4.50378E+11,5.1424E+11,5.51585E+11,5.98209E+11,6.5795E+11,7.17793E+11,7.8282E+11,8.73133E+11,9.95076E+11,1.16221E+12,1.34704E+12,1.55454E+12,1.78352E+12,1.99038E+12,2.29372E+12,2.67072E+12,3.15402E+12,3.53535E+12,4.06711E+12,6.4494E+12,7.26306E+12,8.44106E+12,9.6962E+12,1.04345E+13,1.17612E+13,1.34721E+13,1.55357E+13
Bangladesh,BGD,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,,8.229667504,7.004629418,5.469352968,4.940765648,4.280426133,6.052464094,-0.028640656,14.71128496,3.15221478,3.548308018,-16.2839037,-45.54445169,64.96377036,42.58722775,-10.91872791,-0.690863459,11.65995407,1.177487729,11.19000612,2.325026592,4.318814488,0.768152542,3.169530988,9.352096076,5.491841856,7.437803362,8.107726747,0.662438019,2.550665342,7.85626391,6.270291223,7.36565244,8.740645816,8.178475895,10.78346004,6.175436133,4.7179094,8.869635258,3.48370348,4.699566958,6.532232871,5.138653128,6.670853809,6.98222536,7.856794835,10.81066262,10.5351157,7.331292477,6.693401416,6.646765727,10.01338542,9.955216249,10.3068902,8.766757023,10.31057687,11.6908152,7.086439687,10.45244155,12.33450681,1.68080104,11.58513879,11.41082771,8.894193971
Bangladesh,BGD,"Industry (including construction), value added per worker (constant 2015 US$)",NV.IND.EMPL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1911.136818,2110.788018,2350.535914,2609.350877,2933.564511,3181.122819,3231.186794,3383.469313,3404.319462,3451.220006,3299.602399,3092.775268,2915.802877,2979.851002,3063.841941,3287.893228,3374.396603,3399.132335,3421.872601,3369.955997,3475.686744,3573.420367,3673.249504,3968.67323,4318.763469,4746.116438,4876.051762,5253.818913,5731.79672,5869.697339,6237.092533,6646.40667,6967.541739
Bangladesh,BGD,"Time to export, documentary compliance (hours)",IC.EXP.TMDC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147,147,147,147,147,147,,,,
Bangladesh,BGD,Time required to get electricity (days),IC.ELC.TIME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.56,411.56,348.94,286.32,223.7,150.2,124.46,,,,
Bangladesh,BGD,Average time to clear exports through customs (days),IC.CUS.DURS.EX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.4,,,,,,7,,,,,,,,,6.7,
Bangladesh,BGD,New businesses registered (number),IC.BUS.NREG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7556,8103,7629,4473,,,,,
Bangladesh,BGD,Ease of doing business score (0 = lowest performance to 100 = best performance),IC.BUS.DFRN.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.90786,41.01625,41.5632,42.46602,45.04865,,,,
Bangladesh,BGD,"Human capital index (HCI), male (scale 0-1)",HD.HCI.OVRL.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.465,0.446381837,,0.451447725,,,
Bangladesh,BGD,"Human capital index (HCI), female (scale 0-1)",HD.HCI.OVRL.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.492,0.471527904,,0.477598071,,,
Bangladesh,BGD,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.25136566,,50.81967163,,46.99453735,,42.70270157,37.83783722,33.33333206,33.82352829,35.60975647,42.71844482,41.74757385,39.23445129,40.19138718,40.75829315,38.3886261,36.96682358,36.53845978,36.66666794,37.61904907,34.76190567,38.09523773,36.66666794,38.09523773,41.42856979,35.84905624,40.09434128
Bangladesh,BGD,Government Effectiveness: Estimate,GE.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.687850118,,-0.490328997,,-0.607652247,,-0.726736128,-0.838938594,-0.932882547,-0.918954313,-0.838699102,-0.707532763,-0.738396406,-0.802756429,-0.753689587,-0.772120714,-0.807726145,-0.79778111,-0.775071204,-0.752009571,-0.705847561,-0.752013147,-0.762283683,-0.753539622,-0.779491305,-0.653351545,-0.763355315,-0.697334111
Bangladesh,BGD,Expense (current LCU),GC.XPN.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.28781E+11,2.47877E+11,2.72945E+11,2.91494E+11,3.47751E+11,4.02025E+11,4.7628E+11,5.92771E+11,6.96018E+11,7.39019E+11,9.01531E+11,1.01706E+12,1.13983E+12,1.27709E+12,1.36511E+12,1.63217E+12,1.77574E+12,1.97789E+12,2.44151E+12,2.5834E+12,2.93861E+12,,
Bangladesh,BGD,Interest payments (% of revenue),GC.XPN.INTP.RV.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.46260719,16.4785728,16.68044829,16.373099,16.89407012,19.08373772,20.69509708,21.81010209,21.72863302,18.30535109,15.86225557,16.74448339,17.17622913,18.43706512,20.42658856,18.45908157,18.70045463,18.07224021,19.04003589,21.09036424,20.8277384,,
Bangladesh,BGD,Compensation of employees (% of expense),GC.XPN.COMP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.23906585,26.38162565,25.32988825,25.49403815,23.21458645,23.8051449,24.83869791,20.60818547,18.91973087,21.26351915,21.7714238,20.37316291,19.27946135,21.01431947,21.58127295,25.15056642,29.03607873,25.98845194,23.01714414,22.43555005,20.31543717,,
Bangladesh,BGD,"Taxes on income, profits and capital gains (current LCU)",GC.TAX.YPKG.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30749390000,35152230000,38064300000,42808910000,49365686000,64007913000,86220381000,1.16684E+11,1.34333E+11,1.62347E+11,2.19557E+11,2.81593E+11,3.4403E+11,3.7829E+11,4.07227E+11,4.5078E+11,4.59667E+11,6.01608E+11,6.69399E+11,7.54201E+11,8.73399E+11,,
Bangladesh,BGD,Other taxes (current LCU),GC.TAX.OTHR.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12010510000,10521930000,10989090000,13661050000,15837143000,14549107000,17604030000,27477764000,23993758000,25142058000,30332100000,34216000000,38888400000,42859100000,46781700000,50840000000,46777700000,56650400000,56134967081,43018500000,43326712239,,
Bangladesh,BGD,Customs and other import duties (current LCU),GC.TAX.IMPT.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83276370000,89394540000,84609840000,1.13076E+11,1.29552E+11,1.3565E+11,1.35517E+11,1.65261E+11,1.69788E+11,1.96641E+11,2.41298E+11,2.83215E+11,2.89025E+11,3.10528E+11,3.59734E+11,4.393E+11,1.90981E+11,2.30259E+11,2.42822E+11,2.37209E+11,3.15917E+11,,
Bangladesh,BGD,Taxes on exports (% of tax revenue),GC.TAX.EXPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001303168,4.76E-06,,,,,8.89E-05,,,,0.001571374,0.070630821,0.027835568,0.002887151,0.003035286,0.019751656,0.013305862,0.016602907,0.050812919,0.034863253,0.000218306,,
Bangladesh,BGD,Social contributions (% of revenue),GC.REV.SOCL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bangladesh,BGD,Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.570927483,-0.151864704,-0.104760792,-0.631122063,-0.970706746,-1.240797393,-1.145128944,-0.829757738,-1.443157746,-0.813674183,-0.822744382,-0.137399019,0.06907365,-0.76928756,-1.338073112,-1.221733414,-2.939682844,-3.536179869,-3.928797332,-3.947145177,-2.822106705,,
Bangladesh,BGD,"Net incurrence of liabilities, total (% of GDP)",GC.LBL.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.905726015,2.679861996,2.278430593,2.764873178,2.986828539,3.195039855,2.525610782,4.581085626,3.05008436,2.806979937,3.585978078,3.239656857,3.329320088,3.137513076,3.709603818,3.068568867,3.530481255,4.337178077,4.690084818,7.292610993,4.284783025,,
Bangladesh,BGD,Net acquisition of financial assets (% of GDP),GC.AST.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.334803338,2.527996973,2.173670663,2.133751637,2.016121792,1.954242462,1.380481837,3.751327889,1.648595434,1.993305754,2.7474742,3.287786885,3.26404985,2.665146407,2.409900025,1.932295611,0.148751421,0.454749593,0.714928381,3.345245975,1.462587832,,
Bangladesh,BGD,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",FX.OWN.TOTL.YG.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.32,,,20.83,,,40.99,,,,47.8,,
Bangladesh,BGD,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",FX.OWN.TOTL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.29,,,35.37,,,64.59,,,,62.86,,
